ISO3,Year,Variable,Value
MLI,2012,Nuclear,0.0
MLI,2012,Other Fossil,0.99
MLI,2012,Other Renewables,0.0
MLI,2012,Solar,0.03
MLI,2012,Wind,0.0
MLI,2013,Bioenergy,0.05
MLI,2013,Coal,0.0
MLI,2013,Gas,0.0
MLI,2013,Hydro,1.11
MLI,2013,Nuclear,0.0
MLI,2013,Other Fossil,1.01
MLI,2013,Other Renewables,0.0
MLI,2013,Solar,0.03
MLI,2013,Wind,0.0
MLI,2014,Bioenergy,0.05
MLI,2014,Coal,0.0
MLI,2014,Gas,0.0
MLI,2014,Hydro,1.38
MLI,2014,Nuclear,0.0
MLI,2014,Other Fossil,1.05
MLI,2014,Other Renewables,0.0
MLI,2014,Solar,0.03
MLI,2014,Wind,0.0
MLI,2015,Bioenergy,0.06
MLI,2015,Coal,0.0
MLI,2015,Gas,0.0
MLI,2015,Hydro,1.12
MLI,2015,Nuclear,0.0
MLI,2015,Other Fossil,1.3
MLI,2015,Other Renewables,0.0
MLI,2015,Solar,0.03
MLI,2015,Wind,0.0
MLI,2016,Bioenergy,0.06
MLI,2016,Coal,0.0
MLI,2016,Gas,0.0
MLI,2016,Hydro,1.48
MLI,2016,Nuclear,0.0
MLI,2016,Other Fossil,1.45
MLI,2016,Other Renewables,0.0
MLI,2016,Solar,0.03
MLI,2016,Wind,0.0
MLI,2017,Bioenergy,0.06
MLI,2017,Coal,0.0
MLI,2017,Gas,0.0
MLI,2017,Hydro,1.48
MLI,2017,Nuclear,0.0
MLI,2017,Other Fossil,1.87
MLI,2017,Other Renewables,0.0
MLI,2017,Solar,0.03
MLI,2017,Wind,0.0
MLI,2018,Bioenergy,0.06
MLI,2018,Coal,0.0
MLI,2018,Gas,0.0
MLI,2018,Hydro,1.36
MLI,2018,Nuclear,0.0
MLI,2018,Other Fossil,2.16
MLI,2018,Other Renewables,0.0
MLI,2018,Solar,0.03
MLI,2018,Wind,0.0
MLI,2019,Bioenergy,0.06
MLI,2019,Coal,0.0
MLI,2019,Gas,0.0
MLI,2019,Hydro,1.37
MLI,2019,Nuclear,0.0
MLI,2019,Other Fossil,2.35
MLI,2019,Other Renewables,0.0
MLI,2019,Solar,0.03
MLI,2019,Wind,0.0
MLI,2020,Bioenergy,0.07
MLI,2020,Coal,0.0
MLI,2020,Gas,0.0
MLI,2020,Hydro,1.44
MLI,2020,Nuclear,0.0
MLI,2020,Other Fossil,2.33
MLI,2020,Other Renewables,0.0
MLI,2020,Solar,0.1
MLI,2020,Wind,0.0
MLI,2021,Bioenergy,0.07
MLI,2021,Coal,0.0
MLI,2021,Gas,0.0
MLI,2021,Hydro,1.33
MLI,2021,Nuclear,0.0
MLI,2021,Other Fossil,2.4
MLI,2021,Other Renewables,0.0
MLI,2021,Solar,0.14
MLI,2021,Wind,0.0
MLI,2022,Bioenergy,0.07
MLI,2022,Coal,0.0
MLI,2022,Gas,0.0
MLI,2022,Hydro,1.64
MLI,2022,Nuclear,0.0
MLI,2022,Other Fossil,2.48
MLI,2022,Other Renewables,0.0
MLI,2022,Solar,0.15
MLI,2022,Wind,0.0
MLI,2023,Bioenergy,0.07
MLI,2023,Coal,0.0
MLI,2023,Gas,0.0
MLI,2023,Hydro,0.97
MLI,2023,Nuclear,0.0
MLI,2023,Other Fossil,4.82
MLI,2023,Other Renewables,0.0
MLI,2023,Solar,0.15
MLI,2023,Wind,0.0
MLI,2024,Bioenergy,0.07
MLI,2024,Coal,0.0
MLI,2024,Gas,0.0
MLI,2024,Hydro,0.92
MLI,2024,Nuclear,0.0
MLI,2024,Other Fossil,4.8
MLI,2024,Other Renewables,0.0
MLI,2024,Solar,0.17
MLI,2024,Wind,0.0
MLT,2000,Bioenergy,0.0
MLT,2000,Coal,0.0
MLT,2000,Gas,0.0
MLT,2000,Hydro,0.0
MLT,2000,Nuclear,0.0
MLT,2000,Other Fossil,1.92
MLT,2000,Other Renewables,0.0
MLT,2000,Solar,0.0
MLT,2001,Bioenergy,0.0
MLT,2001,Coal,0.0
MLT,2001,Gas,0.0
MLT,2001,Hydro,0.0
MLT,2001,Nuclear,0.0
MLT,2001,Other Fossil,1.94
MLT,2001,Other Renewables,0.0
MLT,2001,Solar,0.0
MLT,2002,Bioenergy,0.0
MLT,2002,Coal,0.0
MLT,2002,Gas,0.0
MLT,2002,Hydro,0.0
MLT,2002,Nuclear,0.0
MLT,2002,Other Fossil,2.05
MLT,2002,Other Renewables,0.0
MLT,2002,Solar,0.0
MLT,2003,Bioenergy,0.0
MLT,2003,Coal,0.0
MLT,2003,Gas,0.0
MLT,2003,Hydro,0.0
MLT,2003,Nuclear,0.0
MLT,2003,Other Fossil,2.24
MLT,2003,Other Renewables,0.0
MLT,2003,Solar,0.0
MLT,2004,Bioenergy,0.0
MLT,2004,Coal,0.0
MLT,2004,Gas,0.0
MLT,2004,Hydro,0.0
MLT,2004,Nuclear,0.0
MLT,2004,Other Fossil,2.22
MLT,2004,Other Renewables,0.0
MLT,2004,Solar,0.0
MLT,2005,Bioenergy,0.0
MLT,2005,Coal,0.0
MLT,2005,Gas,0.0
MLT,2005,Hydro,0.0
MLT,2005,Nuclear,0.0
MLT,2005,Other Fossil,2.24
MLT,2005,Other Renewables,0.0
MLT,2005,Solar,0.0
MLT,2006,Bioenergy,0.0
MLT,2006,Coal,0.0
MLT,2006,Gas,0.0
MLT,2006,Hydro,0.0
MLT,2006,Nuclear,0.0
MLT,2006,Other Fossil,2.26
MLT,2006,Other Renewables,0.0
MLT,2006,Solar,0.0
MLT,2007,Bioenergy,0.0
MLT,2007,Coal,0.0
MLT,2007,Gas,0.0
MLT,2007,Hydro,0.0
MLT,2007,Nuclear,0.0
MLT,2007,Other Fossil,2.3
MLT,2007,Other Renewables,0.0
MLT,2007,Solar,0.0
MLT,2008,Bioenergy,0.0
MLT,2008,Coal,0.0
MLT,2008,Gas,0.0
MLT,2008,Hydro,0.0
MLT,2008,Nuclear,0.0
MLT,2008,Other Fossil,2.31
MLT,2008,Other Renewables,0.0
MLT,2008,Solar,0.0
MLT,2009,Bioenergy,0.0
MLT,2009,Coal,0.0
MLT,2009,Gas,0.0
MLT,2009,Hydro,0.0
MLT,2009,Nuclear,0.0
MLT,2009,Other Fossil,2.17
MLT,2009,Other Renewables,0.0
MLT,2009,Solar,0.0
MLT,2010,Bioenergy,0.0
MLT,2010,Coal,0.0
MLT,2010,Gas,0.0
MLT,2010,Hydro,0.0
MLT,2010,Nuclear,0.0
MLT,2010,Other Fossil,2.11
MLT,2010,Other Renewables,0.0
MLT,2010,Solar,0.0
MLT,2011,Bioenergy,0.0
MLT,2011,Coal,0.0
MLT,2011,Gas,0.0
MLT,2011,Hydro,0.0
MLT,2011,Nuclear,0.0
MLT,2011,Other Fossil,2.17
MLT,2011,Other Renewables,0.0
MLT,2011,Solar,0.0
MLT,2012,Bioenergy,0.01
MLT,2012,Coal,0.0
MLT,2012,Gas,0.0
MLT,2012,Hydro,0.0
MLT,2012,Nuclear,0.0
MLT,2012,Other Fossil,2.27
MLT,2012,Other Renewables,0.0
MLT,2012,Solar,0.02
MLT,2012,Wind,0.0
MLT,2013,Bioenergy,0.01
MLT,2013,Coal,0.0
MLT,2013,Gas,0.0
MLT,2013,Hydro,0.0
MLT,2013,Nuclear,0.0
MLT,2013,Other Fossil,2.22
MLT,2013,Other Renewables,0.0
MLT,2013,Solar,0.03
MLT,2013,Wind,0.0
MLT,2014,Bioenergy,0.01
MLT,2014,Coal,0.0
MLT,2014,Gas,0.0
MLT,2014,Hydro,0.0
MLT,2014,Nuclear,0.0
MLT,2014,Other Fossil,2.17
MLT,2014,Other Renewables,0.0
MLT,2014,Solar,0.07
MLT,2014,Wind,0.0
MLT,2015,Bioenergy,0.01
MLT,2015,Coal,0.0
MLT,2015,Gas,0.0
MLT,2015,Hydro,0.0
MLT,2015,Nuclear,0.0
MLT,2015,Other Fossil,1.2
MLT,2015,Other Renewables,0.0
MLT,2015,Solar,0.09
MLT,2015,Wind,0.0
MLT,2016,Bioenergy,0.01
MLT,2016,Coal,0.0
MLT,2016,Gas,0.0
MLT,2016,Hydro,0.0
MLT,2016,Nuclear,0.0
MLT,2016,Other Fossil,0.72
MLT,2016,Other Renewables,0.0
MLT,2016,Solar,0.13
MLT,2016,Wind,0.0
MLT,2017,Bioenergy,0.01
MLT,2017,Coal,0.0
MLT,2017,Gas,1.29
MLT,2017,Hydro,0.0
MLT,2017,Nuclear,0.0
MLT,2017,Other Fossil,0.19
MLT,2017,Other Renewables,0.0
MLT,2017,Solar,0.16
MLT,2017,Wind,0.0
MLT,2018,Bioenergy,0.01
MLT,2018,Coal,0.0
MLT,2018,Gas,1.75
MLT,2018,Hydro,0.0
MLT,2018,Nuclear,0.0
MLT,2018,Other Fossil,0.02
MLT,2018,Other Renewables,0.0
MLT,2018,Solar,0.19
MLT,2018,Wind,0.0
MLT,2019,Bioenergy,0.01
MLT,2019,Coal,0.0
MLT,2019,Gas,1.83
MLT,2019,Hydro,0.0
MLT,2019,Nuclear,0.0
MLT,2019,Other Fossil,0.03
MLT,2019,Other Renewables,0.0
MLT,2019,Solar,0.2
MLT,2019,Wind,0.0
MLT,2020,Bioenergy,0.01
MLT,2020,Coal,0.0
MLT,2020,Gas,1.84
MLT,2020,Hydro,0.0
MLT,2020,Nuclear,0.0
MLT,2020,Other Fossil,0.06
MLT,2020,Other Renewables,0.0
MLT,2020,Solar,0.24
MLT,2020,Wind,0.0
MLT,2021,Bioenergy,0.01
MLT,2021,Coal,0.0
MLT,2021,Gas,1.91
MLT,2021,Hydro,0.0
MLT,2021,Nuclear,0.0
MLT,2021,Other Fossil,0.04
MLT,2021,Other Renewables,0.0
MLT,2021,Solar,0.26
MLT,2021,Wind,0.0
MLT,2022,Bioenergy,0.01
MLT,2022,Coal,0.0
MLT,2022,Gas,1.94
MLT,2022,Hydro,0.0
MLT,2022,Nuclear,0.0
MLT,2022,Other Fossil,0.06
MLT,2022,Other Renewables,0.0
MLT,2022,Solar,0.29
MLT,2022,Wind,0.0
MLT,2023,Bioenergy,0.01
MLT,2023,Coal,0.0
MLT,2023,Gas,2.01
MLT,2023,Hydro,0.0
MLT,2023,Nuclear,0.0
MLT,2023,Other Fossil,0.02
MLT,2023,Other Renewables,0.0
MLT,2023,Solar,0.31
MLT,2023,Wind,0.0
MLT,2024,Bioenergy,0.01
MLT,2024,Coal,0.0
MLT,2024,Gas,1.84
MLT,2024,Hydro,0.0
MLT,2024,Nuclear,0.0
MLT,2024,Other Fossil,0.01
MLT,2024,Other Renewables,0.0
MLT,2024,Solar,0.33
MLT,2024,Wind,0.0
MLT,2025,Bioenergy,0.01
MLT,2025,Coal,0.0
MLT,2025,Gas,1.82
MLT,2025,Hydro,0.0
MLT,2025,Nuclear,0.0
MLT,2025,Other Fossil,0.02
MLT,2025,Other Renewables,0.0
MLT,2025,Solar,0.34
MLT,2025,Wind,0.0
MMR,2000,Bioenergy,0.0
MMR,2000,Coal,0.0
MMR,2000,Gas,2.54
MMR,2000,Hydro,1.87
MMR,2000,Nuclear,0.0
MMR,2000,Other Fossil,0.69
MMR,2000,Other Renewables,0.0
MMR,2000,Solar,0.0
MMR,2000,Wind,0.0
MMR,2001,Bioenergy,0.0
MMR,2001,Coal,0.0
MMR,2001,Gas,2.34
MMR,2001,Hydro,1.8
MMR,2001,Nuclear,0.0
MMR,2001,Other Fossil,0.53
MMR,2001,Other Renewables,0.0
MMR,2001,Solar,0.0
MMR,2001,Wind,0.0
MMR,2002,Bioenergy,0.0
MMR,2002,Coal,0.64
MMR,2002,Gas,2.29
MMR,2002,Hydro,2.11
MMR,2002,Nuclear,0.0
MMR,2002,Other Fossil,0.03
MMR,2002,Other Renewables,0.0
MMR,2002,Solar,0.0
MMR,2002,Wind,0.0
MMR,2003,Bioenergy,0.0
MMR,2003,Coal,0.63
MMR,2003,Gas,2.68
MMR,2003,Hydro,2.08
MMR,2003,Nuclear,0.0
MMR,2003,Other Fossil,0.03
MMR,2003,Other Renewables,0.0
MMR,2003,Solar,0.0
MMR,2003,Wind,0.0
MMR,2004,Bioenergy,0.0
MMR,2004,Coal,0.41
MMR,2004,Gas,2.76
MMR,2004,Hydro,2.41
MMR,2004,Nuclear,0.0
MMR,2004,Other Fossil,0.03
MMR,2004,Other Renewables,0.0
MMR,2004,Solar,0.0
MMR,2004,Wind,0.0
MMR,2005,Bioenergy,0.0
MMR,2005,Coal,0.59
MMR,2005,Gas,2.4
MMR,2005,Hydro,3.0
MMR,2005,Nuclear,0.0
MMR,2005,Other Fossil,0.03
MMR,2005,Other Renewables,0.0
MMR,2005,Solar,0.0
MMR,2005,Wind,0.0
MMR,2006,Bioenergy,0.0
MMR,2006,Coal,0.79
MMR,2006,Gas,2.03
MMR,2006,Hydro,3.33
MMR,2006,Nuclear,0.0
MMR,2006,Other Fossil,0.03
MMR,2006,Other Renewables,0.0
MMR,2006,Solar,0.0
MMR,2006,Wind,0.0
MMR,2007,Bioenergy,0.0
MMR,2007,Coal,0.86
MMR,2007,Gas,1.89
MMR,2007,Hydro,3.62
MMR,2007,Nuclear,0.0
MMR,2007,Other Fossil,0.03
MMR,2007,Other Renewables,0.0
MMR,2007,Solar,0.0
MMR,2007,Wind,0.0
MMR,2008,Bioenergy,0.0
MMR,2008,Coal,0.61
MMR,2008,Gas,1.9
MMR,2008,Hydro,4.07
MMR,2008,Nuclear,0.0
MMR,2008,Other Fossil,0.04
MMR,2008,Other Renewables,0.0
MMR,2008,Solar,0.0
MMR,2008,Wind,0.0
MMR,2009,Bioenergy,0.0
MMR,2009,Coal,0.47
MMR,2009,Gas,1.21
MMR,2009,Hydro,5.26
MMR,2009,Nuclear,0.0
MMR,2009,Other Fossil,0.03
MMR,2009,Other Renewables,0.0
MMR,2009,Solar,0.0
MMR,2009,Wind,0.0
MMR,2010,Bioenergy,0.0
MMR,2010,Coal,0.64
MMR,2010,Gas,1.76
MMR,2010,Hydro,6.19
MMR,2010,Nuclear,0.0
MMR,2010,Other Fossil,0.03
MMR,2010,Other Renewables,0.0
MMR,2010,Solar,0.0
MMR,2010,Wind,0.0
MMR,2011,Bioenergy,0.0
MMR,2011,Coal,0.75
MMR,2011,Gas,2.12
MMR,2011,Hydro,7.52
MMR,2011,Nuclear,0.0
MMR,2011,Other Fossil,0.04
MMR,2011,Other Renewables,0.0
MMR,2011,Solar,0.0
MMR,2011,Wind,0.0
MMR,2012,Bioenergy,0.19
MMR,2012,Coal,0.77
MMR,2012,Gas,2.38
MMR,2012,Hydro,7.77
MMR,2012,Nuclear,0.0
MMR,2012,Other Fossil,0.05
MMR,2012,Other Renewables,0.0
MMR,2012,Solar,0.0
MMR,2012,Wind,0.0
MMR,2013,Bioenergy,0.21
MMR,2013,Coal,0.57
MMR,2013,Gas,2.79
MMR,2013,Hydro,8.82
MMR,2013,Nuclear,0.0
MMR,2013,Other Fossil,0.06
MMR,2013,Other Renewables,0.0
MMR,2013,Solar,0.01
MMR,2013,Wind,0.0
MMR,2014,Bioenergy,0.22
MMR,2014,Coal,0.29
MMR,2014,Gas,4.98
MMR,2014,Hydro,8.83
MMR,2014,Nuclear,0.0
MMR,2014,Other Fossil,0.06
MMR,2014,Other Renewables,0.0
MMR,2014,Solar,0.01
MMR,2014,Wind,0.0
MMR,2015,Bioenergy,0.21
MMR,2015,Coal,0.28
MMR,2015,Gas,6.23
MMR,2015,Hydro,9.4
MMR,2015,Nuclear,0.0
MMR,2015,Other Fossil,0.05
MMR,2015,Other Renewables,0.0
MMR,2015,Solar,0.03
MMR,2015,Wind,0.0
MMR,2016,Bioenergy,0.21
MMR,2016,Coal,0.01
MMR,2016,Gas,8.05
MMR,2016,Hydro,9.74
MMR,2016,Nuclear,0.0
MMR,2016,Other Fossil,0.06
MMR,2016,Other Renewables,0.0
MMR,2016,Solar,0.05
MMR,2016,Wind,0.0
MMR,2017,Bioenergy,0.23
MMR,2017,Coal,1.41
MMR,2017,Gas,8.34
MMR,2017,Hydro,10.93
MMR,2017,Nuclear,0.0
MMR,2017,Other Fossil,0.07
MMR,2017,Other Renewables,0.0
MMR,2017,Solar,0.06
MMR,2017,Wind,0.0
MMR,2018,Bioenergy,0.25
MMR,2018,Coal,1.54
MMR,2018,Gas,7.43
MMR,2018,Hydro,12.27
MMR,2018,Nuclear,0.0
MMR,2018,Other Fossil,0.08
MMR,2018,Other Renewables,0.0
MMR,2018,Solar,0.07
MMR,2018,Wind,0.0
MMR,2019,Bioenergy,0.26
MMR,2019,Coal,2.26
MMR,2019,Gas,6.08
MMR,2019,Hydro,10.52
MMR,2019,Nuclear,0.0
MMR,2019,Other Fossil,0.11
MMR,2019,Other Renewables,0.0
MMR,2019,Solar,0.09
MMR,2019,Wind,0.0
MMR,2020,Bioenergy,0.26
MMR,2020,Coal,2.46
MMR,2020,Gas,6.99
MMR,2020,Hydro,8.8
MMR,2020,Nuclear,0.0
MMR,2020,Other Fossil,0.19
MMR,2020,Other Renewables,0.0
MMR,2020,Solar,0.08
MMR,2020,Wind,0.0
MMR,2021,Bioenergy,0.26
MMR,2021,Coal,2.12
MMR,2021,Gas,7.88
MMR,2021,Hydro,9.51
MMR,2021,Nuclear,0.0
MMR,2021,Other Fossil,0.12
MMR,2021,Other Renewables,0.0
MMR,2021,Solar,0.09
MMR,2021,Wind,0.0
MMR,2022,Bioenergy,0.27
MMR,2022,Coal,2.17
MMR,2022,Gas,11.47
MMR,2022,Hydro,9.07
MMR,2022,Nuclear,0.0
MMR,2022,Other Fossil,0.11
MMR,2022,Other Renewables,0.0
MMR,2022,Solar,0.16
MMR,2022,Wind,0.0
MMR,2023,Bioenergy,0.27
MMR,2023,Coal,1.12
MMR,2023,Gas,10.04
MMR,2023,Hydro,9.43
MMR,2023,Nuclear,0.0
MMR,2023,Other Fossil,0.13
MMR,2023,Other Renewables,0.0
MMR,2023,Solar,0.11
MMR,2023,Wind,0.0
MMR,2024,Bioenergy,0.27
MMR,2024,Coal,1.2
MMR,2024,Gas,10.0
MMR,2024,Hydro,10.0
MMR,2024,Nuclear,0.0
MMR,2024,Other Fossil,0.12
MMR,2024,Other Renewables,0.0
MMR,2024,Solar,0.12
MMR,2024,Wind,0.0
MNE,2005,Bioenergy,0.0
MNE,2005,Coal,1.0
MNE,2005,Gas,0.0
MNE,2005,Hydro,1.87
MNE,2005,Nuclear,0.0
MNE,2005,Other Fossil,0.0
MNE,2005,Other Renewables,0.0
MNE,2005,Solar,0.0
MNE,2006,Bioenergy,0.0
MNE,2006,Coal,1.2
MNE,2006,Gas,0.0
MNE,2006,Hydro,1.75
MNE,2006,Nuclear,0.0
MNE,2006,Other Fossil,0.0
MNE,2006,Other Renewables,0.0
MNE,2006,Solar,0.0
MNE,2007,Bioenergy,0.0
MNE,2007,Coal,0.86
MNE,2007,Gas,0.0
MNE,2007,Hydro,1.28
MNE,2007,Nuclear,0.0
MNE,2007,Other Fossil,0.0
MNE,2007,Other Renewables,0.0
MNE,2007,Solar,0.0
MNE,2008,Bioenergy,0.0
MNE,2008,Coal,1.29
MNE,2008,Gas,0.0
MNE,2008,Hydro,1.54
MNE,2008,Nuclear,0.0
MNE,2008,Other Fossil,0.0
MNE,2008,Other Renewables,0.0
MNE,2008,Solar,0.0
MNE,2009,Bioenergy,0.0
MNE,2009,Coal,0.69
MNE,2009,Gas,0.0
MNE,2009,Hydro,2.07
MNE,2009,Nuclear,0.0
MNE,2009,Other Fossil,0.0
MNE,2009,Other Renewables,0.0
MNE,2009,Solar,0.0
MNE,2010,Bioenergy,0.0
MNE,2010,Coal,1.27
MNE,2010,Gas,0.0
MNE,2010,Hydro,2.75
MNE,2010,Nuclear,0.0
MNE,2010,Other Fossil,0.0
MNE,2010,Other Renewables,0.0
MNE,2010,Solar,0.0
MNE,2011,Bioenergy,0.0
MNE,2011,Coal,1.45
MNE,2011,Gas,0.0
MNE,2011,Hydro,1.2
MNE,2011,Nuclear,0.0
MNE,2011,Other Fossil,0.0
MNE,2011,Other Renewables,0.0
MNE,2011,Solar,0.0
MNE,2012,Bioenergy,0.0
MNE,2012,Coal,1.37
MNE,2012,Gas,0.0
MNE,2012,Hydro,1.48
MNE,2012,Nuclear,0.0
MNE,2012,Other Fossil,0.0
MNE,2012,Other Renewables,0.0
MNE,2012,Solar,0.0
MNE,2013,Bioenergy,0.0
MNE,2013,Coal,1.44
MNE,2013,Gas,0.0
MNE,2013,Hydro,2.5
MNE,2013,Nuclear,0.0
MNE,2013,Other Fossil,0.0
MNE,2013,Other Renewables,0.0
MNE,2013,Solar,0.0
MNE,2014,Bioenergy,0.0
MNE,2014,Coal,1.42
MNE,2014,Gas,0.0
MNE,2014,Hydro,1.75
MNE,2014,Nuclear,0.0
MNE,2014,Other Fossil,0.0
MNE,2014,Other Renewables,0.0
MNE,2014,Solar,0.0
MNE,2015,Bioenergy,0.0
MNE,2015,Coal,1.51
MNE,2015,Gas,0.0
MNE,2015,Hydro,1.49
MNE,2015,Nuclear,0.0
MNE,2015,Other Fossil,0.0
MNE,2015,Other Renewables,0.0
MNE,2015,Solar,0.0
MNE,2016,Bioenergy,0.0
MNE,2016,Coal,1.3
MNE,2016,Gas,0.0
MNE,2016,Hydro,1.84
MNE,2016,Nuclear,0.0
MNE,2016,Other Fossil,0.0
MNE,2016,Other Renewables,0.0
MNE,2016,Solar,0.0
MNE,2017,Bioenergy,0.0
MNE,2017,Coal,1.36
MNE,2017,Gas,0.0
MNE,2017,Hydro,1.02
MNE,2017,Nuclear,0.0
MNE,2017,Other Fossil,0.0
MNE,2017,Other Renewables,0.0
MNE,2017,Solar,0.0
MNE,2017,Wind,0.1
MNE,2018,Bioenergy,0.0
MNE,2018,Coal,1.55
MNE,2018,Gas,0.0
MNE,2018,Hydro,2.11
MNE,2018,Nuclear,0.0
MNE,2018,Other Fossil,0.0
MNE,2018,Other Renewables,0.0
MNE,2018,Solar,0.0
MNE,2018,Wind,0.14
MNE,2019,Bioenergy,0.0
MNE,2019,Coal,1.5
MNE,2019,Gas,0.0
MNE,2019,Hydro,1.63
MNE,2019,Nuclear,0.0
MNE,2019,Other Fossil,0.0
MNE,2019,Other Renewables,0.0
MNE,2019,Solar,0.0
MNE,2019,Wind,0.3
MNE,2020,Bioenergy,0.0
MNE,2020,Coal,1.62
MNE,2020,Gas,0.0
MNE,2020,Hydro,1.45
MNE,2020,Nuclear,0.0
MNE,2020,Other Fossil,0.0
MNE,2020,Other Renewables,0.0
MNE,2020,Solar,0.0
MNE,2020,Wind,0.32
MNE,2021,Bioenergy,0.0
MNE,2021,Coal,1.44
MNE,2021,Gas,0.0
MNE,2021,Hydro,2.01
MNE,2021,Nuclear,0.0
MNE,2021,Other Fossil,0.0
MNE,2021,Other Renewables,0.0
MNE,2021,Solar,0.0
MNE,2021,Wind,0.32
MNE,2022,Bioenergy,0.0
MNE,2022,Coal,1.55
MNE,2022,Gas,0.0
MNE,2022,Hydro,1.44
MNE,2022,Nuclear,0.0
MNE,2022,Other Fossil,0.0
MNE,2022,Other Renewables,0.0
MNE,2022,Solar,0.0
MNE,2022,Wind,0.32
MNE,2023,Bioenergy,0.0
MNE,2023,Coal,1.64
MNE,2023,Gas,0.0
MNE,2023,Hydro,2.22
MNE,2023,Nuclear,0.0
MNE,2023,Other Fossil,0.0
MNE,2023,Other Renewables,0.0
MNE,2023,Solar,0.02
MNE,2023,Wind,0.31
MNE,2024,Bioenergy,0.0
MNE,2024,Coal,1.43
MNE,2024,Gas,0.0
MNE,2024,Hydro,1.77
MNE,2024,Nuclear,0.0
MNE,2024,Other Fossil,0.0
MNE,2024,Other Renewables,0.0
MNE,2024,Solar,0.06
MNE,2024,Wind,0.27
MNE,2025,Bioenergy,0.0
MNE,2025,Coal,0.6
MNE,2025,Gas,0.0
MNE,2025,Hydro,1.44
MNE,2025,Nuclear,0.0
MNE,2025,Other Fossil,0.0
MNE,2025,Other Renewables,0.0
MNE,2025,Solar,0.14
MNE,2025,Wind,0.28
MNG,2000,Bioenergy,0.0
MNG,2000,Coal,2.85
MNG,2000,Gas,0.0
MNG,2000,Hydro,0.0
MNG,2000,Nuclear,0.0
MNG,2000,Other Fossil,0.05
MNG,2000,Other Renewables,0.0
MNG,2000,Solar,0.0
MNG,2000,Wind,0.0
MNG,2001,Bioenergy,0.0
MNG,2001,Coal,2.91
MNG,2001,Gas,0.0
MNG,2001,Hydro,0.0
MNG,2001,Nuclear,0.0
MNG,2001,Other Fossil,0.06
MNG,2001,Other Renewables,0.0
MNG,2001,Solar,0.0
MNG,2001,Wind,0.0
MNG,2002,Bioenergy,0.0
MNG,2002,Coal,3.02
MNG,2002,Gas,0.0
MNG,2002,Hydro,0.0
MNG,2002,Nuclear,0.0
MNG,2002,Other Fossil,0.07
MNG,2002,Other Renewables,0.0
MNG,2002,Solar,0.0
MNG,2002,Wind,0.0
MNG,2003,Bioenergy,0.0
MNG,2003,Coal,3.04
MNG,2003,Gas,0.0
MNG,2003,Hydro,0.0
MNG,2003,Nuclear,0.0
MNG,2003,Other Fossil,0.07
MNG,2003,Other Renewables,0.0
MNG,2003,Solar,0.0
MNG,2003,Wind,0.0
MNG,2004,Bioenergy,0.0
MNG,2004,Coal,3.19
MNG,2004,Gas,0.0
MNG,2004,Hydro,0.0
MNG,2004,Nuclear,0.0
MNG,2004,Other Fossil,0.09
MNG,2004,Other Renewables,0.0
MNG,2004,Solar,0.0
MNG,2004,Wind,0.0
MNG,2005,Bioenergy,0.0
MNG,2005,Coal,3.31
MNG,2005,Gas,0.0
MNG,2005,Hydro,0.0
MNG,2005,Nuclear,0.0
MNG,2005,Other Fossil,0.09
MNG,2005,Other Renewables,0.0
MNG,2005,Solar,0.0
MNG,2005,Wind,0.0
MNG,2006,Bioenergy,0.0
MNG,2006,Coal,3.43
MNG,2006,Gas,0.0
MNG,2006,Hydro,0.0
MNG,2006,Nuclear,0.0
MNG,2006,Other Fossil,0.1
MNG,2006,Other Renewables,0.0
MNG,2006,Solar,0.0
MNG,2006,Wind,0.0
MNG,2007,Bioenergy,0.0
MNG,2007,Coal,3.55
MNG,2007,Gas,0.0
MNG,2007,Hydro,0.0
MNG,2007,Nuclear,0.0
MNG,2007,Other Fossil,0.16
MNG,2007,Other Renewables,0.0
MNG,2007,Solar,0.0
MNG,2007,Wind,0.0
MNG,2008,Bioenergy,0.0
MNG,2008,Coal,3.83
MNG,2008,Gas,0.0
MNG,2008,Hydro,0.0
MNG,2008,Nuclear,0.0
MNG,2008,Other Fossil,0.16
MNG,2008,Other Renewables,0.0
MNG,2008,Solar,0.01
MNG,2008,Wind,0.0
MNG,2009,Bioenergy,0.0
MNG,2009,Coal,3.86
MNG,2009,Gas,0.0
MNG,2009,Hydro,0.02
MNG,2009,Nuclear,0.0
MNG,2009,Other Fossil,0.15
MNG,2009,Other Renewables,0.0
MNG,2009,Solar,0.01
MNG,2009,Wind,0.0
MNG,2010,Bioenergy,0.0
MNG,2010,Coal,4.09
MNG,2010,Gas,0.0
MNG,2010,Hydro,0.04
MNG,2010,Nuclear,0.0
MNG,2010,Other Fossil,0.18
MNG,2010,Other Renewables,0.0
MNG,2010,Solar,0.01
MNG,2010,Wind,0.0
MNG,2011,Bioenergy,0.0
MNG,2011,Coal,4.24
MNG,2011,Gas,0.0
MNG,2011,Hydro,0.05
MNG,2011,Nuclear,0.0
MNG,2011,Other Fossil,0.24
MNG,2011,Other Renewables,0.0
MNG,2011,Solar,0.01
MNG,2011,Wind,0.0
MNG,2012,Bioenergy,0.0
MNG,2012,Coal,4.5
MNG,2012,Gas,0.0
MNG,2012,Hydro,0.05
MNG,2012,Nuclear,0.0
MNG,2012,Other Fossil,0.25
MNG,2012,Other Renewables,0.0
MNG,2012,Solar,0.01
MNG,2012,Wind,0.0
